"em","country","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CH4","eri","2H_Pulp-and-paper-food-beverage-wood","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","2L_Other-process-emissions","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","3B_Manure-management","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7071,2.7555,2.8002,3.1129,3.42600000000001,3.63409999999999,3.6982,3.78179999999999,3.5893,3.5139,3.5869,3.6044,3.6312,3.616,3.7083,3.7273,3.7462,3.7779,3.804,3.8381,3.8838,3.8973,3.9118,3.9451,3.9743,4.0023,4.0071,4.0208,4.046,4.0701,4.0701
"CH4","eri","3D_Rice-Cultivation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","3D_Soil-emissions","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","3E_Enteric-fermentation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5304000000001,71.6163999999999,72.6989,82.5235000000001,94.1433999999999,100.0922,102.1943,104.6588,99.9138000000001,98.7388000000001,102.1654,103.7701,105.2165,101.4735,108.2689,108.8214,109.3722,106.3065,110.97,111.685,112.68,113.11,113.596,114.4294,115.0746,115.6962,116.0901,116.2877,116.8519,117.3913,117.3913
"CH4","eri","3I_Agriculture-other","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","5A_Solid-waste-disposal","ktCH4",0.53955607993067,0.63913366193741,0.666635809131809,0.695334673149699,0.72524018494238,0.75637736060845,0.78926447619711,0.823516128113061,0.859238431380539,0.89670376761087,0.93611030871456,0.98290524530226,1.0323419840227,1.0839082970475,1.1380138582209,1.1947802621739,1.2788942987115,1.3709757026088,1.4642930713216,1.5530423625933,1.6323257939873,1.8508075798954,2.0729302520841,2.280900795157,2.5602761776861,2.7059384060607,2.9188332763767,3.1503678637091,3.3350078616916,3.50475454793311,3.64105760422281,3.95419614489641,4.23919732549668,4.43989252796962,4.69694656067919,4.98446405681469,5.19926349081518,5.44647808998899,5.45161691638391,5.71745638595791,5.99926755925039,6.4096353290697,6.65327792546501,6.87331095765589,7.09823533192981,7.32997482942679,7.54285702366782,7.75828314904941,7.97802715092392,8.18536969617778,8.39810090836139,8.61097818300459,8.82925152689668,9.02728985273641
"CH4","eri","5C_Waste-combustion","ktCH4",0.219073188900076,0.259070978481539,0.3005590874948,0.34493603602362,0.388953702351849,0.437501784173653,0.484188425497519,0.528231290063558,0.574023136963591,0.608880924104295,0.638335752812734,0.667238853495879,0.694662037888971,0.713277454993497,0.728334607463502,0.744823144578254,0.771127964543522,0.793933814452044,0.824110537416312,0.84789917285104,0.87145264212794,0.890112825980893,0.887048084804327,0.880746464243182,0.872465403318128,0.869401537808394,0.857226942928788,0.839200694704531,0.827471237202956,0.820832163879632,0.829863241615056,0.855940993878458,0.897922689774071,0.952415180192466,1.01335581999982,1.07684191983937,1.11926346316345,1.13807912818926,1.1497916441481,1.1364352053128,1.11357725717288,1.08528375729615,1.05249118459669,1.01584578971876,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498,0.975318987906498
"CH4","eri","5D_Wastewater-handling","ktCH4",6.7238712678021,6.88747165585919,7.0661092943904,7.25138018061191,7.4410277884416,7.63505113185881,7.83729734303239,8.0447330011956,8.25860360389101,8.4812299535159,8.71406948819251,8.95819511222171,9.2080782457843,9.4660590769063,9.7328801128622,10.029566336,10.317108391183,10.58911400238,10.858222380069,11.073122407382,11.200691660689,10.984437561995,10.684290122953,10.341619085631,10.046043451937,9.80971053641751,9.63666669589791,9.5068706238228,9.4338245256045,9.39024728843531,9.37287404080669,9.5895404274794,9.84049534883689,10.11589387369,10.368249260502,10.592158693367,10.79643584261,10.97484637175,11.10781382035,11.240788807218,11.365363793311,11.526857222489,11.691800134308,11.86039832164,12.040616059917,12.236043140245,12.444090075259,12.667436975614,12.897873151627,13.132430398699,13.364975927591,13.594618686218,13.822621737496,14.1326603471415
"CH4","eri","5E_Other-waste-handling","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","6A_Other-in-total","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","6B_Other-not-in-total","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","7A_Fossil-fuel-fires","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","eri","7BC_Indirect-N2O-non-agricultural-N","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A1a_Electricity-autoproducer","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223118503783835,0.000270701679190874,0.000281321459361569,0.000229839396934982,0.000226111294735383,0.000243154315311965,0.00028399108162084,0.000300619383272187,0.000347761096302959,0.000293662252301489,0.000421634736422104,0.000477232699789376,0.000493599451928491,0.00048286794065658,0.000479717123572942,0.000512561739184877,0.000554072980835848,0.000567857693960238,0.000568712959334616,0.000539644370355521,0.000517126844751497,0.00136963087171444,0.00119340398052241,0.00114161407086111,0.0011634301452052,0.00105564975406324,0.00103735753896436,0.00102880762809688,0.00101163073452199,0.00100118977433895,0.000993558705006456,0.000985091185586483,0.00106322198961579,0.00106322198961579
"CH4","esh","1A1a_Electricity-public","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A1a_Heat-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066990937445093,0.000647195895289117,0.000611074181485213,0.000652566185924115,0.000656623092160761,0.000610528122897948,0.000626740972275285,0.000681450984419618,0.000888284582384923,0.000990079780160051,0.000992921796053258,0.000971734240824419,0.00100712678367956,0.00104821662767534,0.0011573206534693,0.00103066171453784,0.00108998720431155,0.00114505875831174,0.00111830681442391,0,0,0,0,1.03495073927769e-05,1.08114386551783e-05,1.07279210437631e-05,1.011098577376e-05,1.00277310028677e-05,9.94081906009618e-06,9.85091185586483e-06,1.02726762281718e-05,1.02726762281718e-05
"CH4","esh","1A1bc_Other-transformation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2a_Ind-Comb-Iron-steel","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2b_Ind-Comb-Non-ferrous-metals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2c_Ind-Comb-Chemicals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2d_Ind-Comb-Pulp-paper","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2e_Ind-Comb-Food-tobacco","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312753730360202,0.000343889120457338,0.00024154815728847,0.00024201222446078,0.000221466910616782,0.000255281323673457,0.000255073391771661,0.000277133014852188,0.000241320280228444,0.000148781726831035,0.000192761879825926,0.000218863748784656,0.000199644478069895,0.000189774965293083,0.000189226300505572,0.000193711863786645,0.000233175398334478,0.00021438352469623,0.000181974604899684,0.000208372670331403,0.000244023487166963,0.000247507525377585,0.000229178490114757,0.000239050752092097,0.000256466927581825,0.000259566476232862,0.000262605570255515,0.000261244090876128,0.000260193368307833,0.000256226408243964,0.000249539077768217,0.000251005840408102,0.000251072321678002,0.000250396771992365
"CH4","esh","1A2f_Ind-Comb-Non-metalic-minerals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-Construction","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-machinery","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-mining-quarying","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-other","ktCH4",0.000302273272331854,0.000355615614508064,0.000365824089298822,0.000367223224837799,0.000342560602199006,0.000379631351870757,0.000465682729859224,0.000558614507290771,0.000697545331976308,0.00079104387114695,0.000879256719255585,0.00100341696799699,0.00106110257870229,0.00104343792605378,0.00102349269414226,0.000999541453018018,0.00116012507884842,0.00121691098200228,0.00129422313931317,0.00122648604604147,0.000356271294869117,0.000382467945924736,0.000363041605031182,0.000305065688731161,0.000394049462605278,0.000470672906992124,0.000487223637534258,0.000512497178183592,0.000533658218580086,0.000630653658304056,0.000850093757793474,0.000828039334899943,0.000863703233775807,0.000844498595554218,0.000835445515906828,0.000910575926596355,0.000985547086790625,0.00111088401668167,0.00102622507366702,0.0011139817659593,0.00125589895112614,0.00137976454041402,0.00138006624463424,0.0012965615141352,0.00138552560877125,0.00137541847248057,0.00128341654068497,0.0012497892705363,0.00123183406868063,0.00120889721324578,0.00116055702968922,0.00113313228123387,0.00110530502882286,0.00110233103129193
"CH4","esh","1A2g_Ind-Comb-textile-leather","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-transpequip","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A2g_Ind-Comb-wood-products","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3aii_Domestic-aviation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3b_Road","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3c_Rail","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3di_Oil_Tanker_Loading","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3dii_Domestic-navigation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A3eii_Other-transp","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A4a_Commercial-institutional","ktCH4",5.70349281368507e-07,5.69609752665131e-07,5.4746435180387e-07,5.15292617966333e-07,5.1994127532817e-07,5.59390722775618e-07,6.59914232633799e-07,7.6825319144191e-07,9.03811433166327e-07,1.01928569414864e-06,1.09500085424546e-06,1.14091933382163e-06,1.16420530641979e-06,1.18799232083777e-06,1.20673516290266e-06,1.25942826932897e-06,1.29955534341529e-06,1.34080459525884e-06,1.38327317909278e-06,1.39371033775991e-06,6.39958313245957e-06,6.76880988849621e-06,6.92329349162843e-06,7.16845762152741e-06,7.3928118734335e-06,7.53078342952807e-06,7.56037924589387e-06,7.65190607856787e-06,7.78732855900845e-06,8.15761063049751e-06,8.50527601736127e-06,9.21931519988737e-06,1.0159004939348e-05,1.13090352767276e-05,1.30174386453599e-05,1.5042084572252e-05,1.58037923958788e-05,1.66288707293382e-05,1.72599877436771e-05,1.80750210437195e-05,1.65764035657107e-05,1.43148294381529e-05,1.77197888873698e-05,1.82981914032142e-05,1.91879410629288e-05,1.9450595831777e-05,1.9854039150506e-05,2.0207596100086e-05,2.14041331238637e-05,4.82811074600629e-05,4.84584052281395e-05,4.83392200884922e-05,4.76887256680759e-05,4.69578877811477e-05
"CH4","esh","1A4b_Residential","ktCH4",0.00450365243053377,0.00395253549351355,0.00381937884146664,0.00362001428215967,0.00355358380497668,0.00384492906796496,0.00436608027299731,0.00515507614518896,0.00604229967228065,0.00690769476429063,0.00760356226307757,0.00804159791440771,0.00840707336046277,0.0086356697543097,0.00888745528963986,0.00917251561249296,0.00950947537620119,0.00982774470084826,0.0101503032480883,0.0104864731462629,0.0107159499209072,0.0110776268858204,0.0110693700526561,0.0112172721118365,0.0112431825712094,0.0119370397564996,0.0120038969308336,0.0120914719327619,0.0124619460009243,0.0132412232624149,0.0137654069840439,0.0143880999031801,0.0151889182085096,0.0161199891086922,0.0169931599245445,0.0180040449980136,0.0185792971978232,0.0191115738299796,0.019497502764064,0.0198259677684435,0.0201850745163939,0.0199944361637084,0.0195305552184943,0.019385172707404,0.0191898388460453,0.0189980854911503,0.0187476524928865,0.0183726608241015,0.01805738930576,0.0174685140268619,0.0171281798118047,0.0165032083483961,0.015974937905298,0.0155760975548626
"CH4","esh","1A4c_Agriculture-forestry-fishing","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1A5_Other-unspecified","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058840442071826,0.000622615414698427,0.000669165007710847,0.000680601500447191,0.000709377908558837,0.00073536402967824,0.000779590216565782,0.000828055195620538,0.000865764675808112,0.000903338962090252,0.00092536258509823,0.00100591840634381,0.00110147039363552,0.00120607026379553,0.00131157042757766,0.00141243791904102,0.00144383918238181,0.00145559376530551,0.00145851819734734,0.00145951001288128,0.00145295768710159,0.00145836473020917,0.00152905222031133,0.00169997349575676,0.00170900151994642,0.00171093312101214,0.00174120800181719,0.00176976305117124,0.00179286983571309,0.00180566175365958,0.00179919596915267,0.00183130470314436,0.00183023074279142,0.00182530621827724
"CH4","esh","1B1_Fugitive-solid-fuels","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1B2_Fugitive-petr","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1B2b_Fugitive-NG-distr","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1B2b_Fugitive-NG-prod","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","1B2d_Fugitive-other-energy","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2A1_Cement-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2A2_Lime-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2Ax_Other-minerals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2B2_Chemicals-Nitric-acid","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2B3_Chemicals-Adipic-acid","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2B_Chemical-industry","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2C1_Iron-steel-alloy-prod","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2C3_Aluminum-production","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2C4_Non-Ferrous-other-metals","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2D_Chemical-products-manufacture-processing","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2D_Degreasing-Cleaning","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2D_Other-product-use","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2D_Paint-application","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2H_Pulp-and-paper-food-beverage-wood","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","2L_Other-process-emissions","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","3B_Manure-management","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2213,0.2228,0.2237,0.2243,0.2252,0.2273,0.2295,0.2316,0.234,0.2363,0.3452,0.2382,0.2404,0.2404,0.2404,0.2404,0.2404,0.2426,0.2427,0.2428,0.245,0.2471,0.2473,0.2473,0.2476,0.2485,0.2494,0.2502,0.2514,0.2519,0.2526,0.2533,0.2533
"CH4","esh","3D_Rice-Cultivation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","3D_Soil-emissions","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","3E_Enteric-fermentation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48529999999999,5.5231,5.54740000000001,5.56120000000001,5.58500000000001,5.6361,5.6921,5.74309999999999,5.80409999999999,5.8602,10.0657,5.90619999999999,5.96220000000001,5.96210000000001,5.96219999999998,5.96210000000001,5.9621,6.01559999999999,6.02059999999999,6.02310000000002,6.07659999999998,6.1277,6.13519999999999,6.13520000000001,6.1419,6.16439999999999,6.1864,6.20819999999999,6.23720000000003,6.2506,6.2674,6.2842,6.2842
"CH4","esh","3I_Agriculture-other","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","esh","5A_Solid-waste-disposal","ktCH4",0.228026826,0.2452327812,0.2624387364,0.2796446916,0.2968506468,0.314056602,0.4121917146,0.5103268272,0.6084619398,0.7065970524,0.804732165000001,0.855333853200001,0.99428573071415,1.0864373472,1.181212311,1.275382706,1.3671028098,1.4571164608,1.549776501,1.6501918836,1.758929692,1.877683764,1.971615315,2.06721425,2.164480569,2.257074176,2.381891046,2.49461712,2.60793259,2.721837456,2.836331718,3.0698980312,3.304704744,3.531077671,3.7677449832,3.99473811,4.086454351,4.144546165,4.213332396,4.269883034,4.325553,4.3987078838,4.4588983698,4.518139883,4.5764324234,4.646977632,4.633775991,4.633775991,4.633775991,4.66708493628,4.7006333160598,4.7140047810717,4.7274142826767,4.80752463169787
"CH4","esh","5C_Waste-combustion","ktCH4",0.0143984485980472,0.0164698783588768,0.0178916921310892,0.0191415575533303,0.0209365310067707,0.0244522872210593,0.0300607470717692,0.0376909398140736,0.0469675732115814,0.0554715549377557,0.0623607685003663,0.0676111904077182,0.0713753855166379,0.073264140091133,0.0744914764504474,0.0760860651926272,0.0789497575295495,0.0816017770644786,0.0853130639429295,0.0888314685964383,0.0929159730590143,0.0972867913660898,0.100051480611226,0.102805308121168,0.105112546902832,0.107434441854141,0.107755635043707,0.106648820068501,0.106196683706162,0.10695470559139,0.110740539413102,0.117968318281352,0.12840425920193,0.141344603465276,0.155430156584374,0.169653386837457,0.180083055922138,0.186183430891335,0.190535697213797,0.190172397948207,0.187688533368,0.183764294813006,0.178586734792647,0.17238191101929,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574,0.165276554442574
